popularity,profit,budget,revenue,original_title,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
1.243778,81071,0,81071,Stuck in Love,Josh Boone,97,Comedy,Informant Media|MICA Entertainment|Troy Entertainment,9/9/12,385,7.2,2012,0.0,76996.7186335079
1.204406,601921274,145000000,746921274,Madagascar 3: Europe's Most Wanted,Eric Darnell|Tom McGrath|Conrad Vernon,93,Animation,DreamWorks Animation,6/6/12,1290,6.4,2012,137712920.796075,709384208.601833
1.204406,601921274,145000000,746921274,Madagascar 3: Europe's Most Wanted,Eric Darnell|Tom McGrath|Conrad Vernon,93,Family,DreamWorks Animation,6/6/12,1290,6.4,2012,137712920.796075,709384208.601833
1.182679,0,0,0,Paperman,John Kahrs,7,Animation,Disney,11/2/12,507,8.0,2012,0.0,0.0
1.182679,0,0,0,Paperman,John Kahrs,7,Family,Disney,11/2/12,507,8.0,2012,0.0,0.0
1.182679,0,0,0,Paperman,John Kahrs,7,Romance,Disney,11/2/12,507,8.0,2012,0.0,0.0
1.178045,27676580,26000000,53676580,Lawless,John Hillcoat,115,Crime,The Weinstein Company|Benaroya Pictures|Yucaipa Films|Annapurna Pictures|Pie Films Inc.,8/29/12,656,6.7,2012,24693351.3151583,50979024.8975463
1.178045,27676580,26000000,53676580,Lawless,John Hillcoat,115,Drama,The Weinstein Company|Benaroya Pictures|Yucaipa Films|Annapurna Pictures|Pie Films Inc.,8/29/12,656,6.7,2012,24693351.3151583,50979024.8975463
1.172885,18100189,0,18100189,Gone,Heitor Dhalia,94,Drama,Lakeshore Entertainment|Summit Entertainment|Sidney Kimmel Entertainment,2/23/12,208,6.0,2012,0.0,17190550.9941448
1.172885,18100189,0,18100189,Gone,Heitor Dhalia,94,Thriller,Lakeshore Entertainment|Summit Entertainment|Sidney Kimmel Entertainment,2/23/12,208,6.0,2012,0.0,17190550.9941448
1.169815,3657751,26000000,29657751,The Raven,James McTeigue,111,Thriller,Relativity Media,3/9/12,224,6.0,2012,24693351.3151583,28167279.4100188
1.161624,-15581387,75000000,59418613,Rock of Ages,Adam Shankman,123,Comedy,New Line Cinema|Corner Store Entertainment,6/13/12,240,5.9,2012,71230821.1014184,56432487.9026322
1.161624,-15581387,75000000,59418613,Rock of Ages,Adam Shankman,123,Drama,New Line Cinema|Corner Store Entertainment,6/13/12,240,5.9,2012,71230821.1014184,56432487.9026322
1.161624,-15581387,75000000,59418613,Rock of Ages,Adam Shankman,123,Music,New Line Cinema|Corner Store Entertainment,6/13/12,240,5.9,2012,71230821.1014184,56432487.9026322
1.161624,-15581387,75000000,59418613,Rock of Ages,Adam Shankman,123,Romance,New Line Cinema|Corner Store Entertainment,6/13/12,240,5.9,2012,71230821.1014184,56432487.9026322
1.157127,-32893443,35000000,2106557,Stolen,Simon West,96,Action,Saturn Films|Nu Image Films|Millennium Films,5/17/12,233,5.1,2012,33241049.8473286,2000690.46409254
1.157127,-32893443,35000000,2106557,Stolen,Simon West,96,Crime,Saturn Films|Nu Image Films|Millennium Films,5/17/12,233,5.1,2012,33241049.8473286,2000690.46409254
1.157127,-32893443,35000000,2106557,Stolen,Simon West,96,Drama,Saturn Films|Nu Image Films|Millennium Films,5/17/12,233,5.1,2012,33241049.8473286,2000690.46409254
1.157127,-32893443,35000000,2106557,Stolen,Simon West,96,Thriller,Saturn Films|Nu Image Films|Millennium Films,5/17/12,233,5.1,2012,33241049.8473286,2000690.46409254
1.140874,0,0,0,Gambit,Michael Hoffman,89,Comedy,CBS Films|FilmNation Entertainment|Crime Scene Pictures|Michael Lobell Productions|ArtPhyl,11/7/12,144,4.9,2012,0.0,0.0
1.140874,0,0,0,Gambit,Michael Hoffman,89,Crime,CBS Films|FilmNation Entertainment|Crime Scene Pictures|Michael Lobell Productions|ArtPhyl,11/7/12,144,4.9,2012,0.0,0.0
1.119628,0,0,0,Chasing Mavericks,Curtis Hanson|Michael Apted,117,Drama,Fox 2000 Pictures|Walden Media,10/25/12,159,7.0,2012,0.0,0.0
1.116305,267862,68000000,68267862,The Watch,Akiva Schaffer,98,Comedy,Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Dune Entertainment|21 Laps Entertainment,7/26/12,584,5.3,2012,64582611.1319527,64837011.5346442
1.113113,58338361,60000000,118338361,The Pirates! In an Adventure with Scientists!,Peter Lord|Jeff Newitt,88,Animation,Columbia Pictures|Aardman Animations|Sony Pictures Animation,3/12/12,262,6.4,2012,56984656.8811347,112391181.624347
1.113113,58338361,60000000,118338361,The Pirates! In an Adventure with Scientists!,Peter Lord|Jeff Newitt,88,Adventure,Columbia Pictures|Aardman Animations|Sony Pictures Animation,3/12/12,262,6.4,2012,56984656.8811347,112391181.624347
1.113113,58338361,60000000,118338361,The Pirates! In an Adventure with Scientists!,Peter Lord|Jeff Newitt,88,Family,Columbia Pictures|Aardman Animations|Sony Pictures Animation,3/12/12,262,6.4,2012,56984656.8811347,112391181.624347
1.113113,58338361,60000000,118338361,The Pirates! In an Adventure with Scientists!,Peter Lord|Jeff Newitt,88,Comedy,Columbia Pictures|Aardman Animations|Sony Pictures Animation,3/12/12,262,6.4,2012,56984656.8811347,112391181.624347
1.106899,-3741940,32000000,28258060,The Master,Paul Thomas Anderson,137,Drama,Ghoulardi Film Company|The Weinstein Company|Annapurna Pictures,9/7/12,387,6.8,2012,30391817.0032718,26837930.8871086
1.09675599999999,-25000000,25000000,0,The Factory,Morgan O'Neill,108,Crime,StudioCanal|Dark Castle Entertainment|Silver Pictures,10/19/12,57,5.5,2012,23743607.0338061,0.0
1.09675599999999,-25000000,25000000,0,The Factory,Morgan O'Neill,108,Thriller,StudioCanal|Dark Castle Entertainment|Silver Pictures,10/19/12,57,5.5,2012,23743607.0338061,0.0
1.09675599999999,-25000000,25000000,0,The Factory,Morgan O'Neill,108,Mystery,StudioCanal|Dark Castle Entertainment|Silver Pictures,10/19/12,57,5.5,2012,23743607.0338061,0.0
1.095479,23909751,30000000,53909751,The Five-Year Engagement,Nicholas Stoller,124,Comedy,Universal Pictures|Dentsu|Relativity Media|Apatow Productions|Stoller Global Solutions,4/27/12,319,5.6,2012,28492328.4405673,51200477.7213735
1.09533899999999,53058786,35000000,88058786,This Is 40,Judd Apatow,134,Comedy,Apatow Productions,12/20/12,693,5.5,2012,33241049.8473286,83633328.4263212
1.068764,12204030,20000000,32204030,Lockout,Stephen St. Leger|James Mather,95,Action,Canal+|EuropaCorp|CinÃ©+,4/12/12,488,5.8,2012,18994885.6270449,30585593.3289961
1.068764,12204030,20000000,32204030,Lockout,Stephen St. Leger|James Mather,95,Thriller,Canal+|EuropaCorp|CinÃ©+,4/12/12,488,5.8,2012,18994885.6270449,30585593.3289961
1.068764,12204030,20000000,32204030,Lockout,Stephen St. Leger|James Mather,95,Science Fiction,Canal+|EuropaCorp|CinÃ©+,4/12/12,488,5.8,2012,18994885.6270449,30585593.3289961
1.055188,-10840066,35000000,24159934,Wanderlust,David Wain,98,Comedy,Relativity Media|Apatow Productions|A Hot Dog,2/24/12,250,5.2,2012,33241049.8473286,22945759.1543476
1.049943,110730736,17000000,127730736,The Woman in Black,James Watkins,95,Drama,Hammer Film Productions|UK Film Council|Alliance Films|Film i VÃ¤st|Talisman Productions,2/1/12,695,6.1,2012,16145652.7829881,121311536.068913
1.049943,110730736,17000000,127730736,The Woman in Black,James Watkins,95,Horror,Hammer Film Productions|UK Film Council|Alliance Films|Film i VÃ¤st|Talisman Productions,2/1/12,695,6.1,2012,16145652.7829881,121311536.068913
1.049943,110730736,17000000,127730736,The Woman in Black,James Watkins,95,Thriller,Hammer Film Productions|UK Film Council|Alliance Films|Film i VÃ¤st|Talisman Productions,2/1/12,695,6.1,2012,16145652.7829881,121311536.068913
1.046157,42491068,39000000,81491068,Frankenweenie,Tim Burton,87,Animation,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions,10/4/12,589,6.5,2012,37040026.9727375,77395675.814287
1.046157,42491068,39000000,81491068,Frankenweenie,Tim Burton,87,Comedy,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions,10/4/12,589,6.5,2012,37040026.9727375,77395675.814287
1.046157,42491068,39000000,81491068,Frankenweenie,Tim Burton,87,Family,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions,10/4/12,589,6.5,2012,37040026.9727375,77395675.814287
1.020104,-11941633,70000000,58058367,That's My Boy,Sean Anders,116,Comedy,Columbia Pictures|Happy Madison Productions|Relativity Media,6/14/12,297,5.6,2012,66482099.6946572,55140602.0428999
1.01404,123076205,85000000,208076205,Safe House,Daniel Espinosa,115,Action,Universal Pictures|Dentsu|Relativity Media|Bluegrass Films,2/9/12,992,6.2,2012,80728263.9149409,197619185.784227
1.01404,123076205,85000000,208076205,Safe House,Daniel Espinosa,115,Thriller,Universal Pictures|Dentsu|Relativity Media|Bluegrass Films,2/9/12,992,6.2,2012,80728263.9149409,197619185.784227
1.01404,123076205,85000000,208076205,Safe House,Daniel Espinosa,115,Crime,Universal Pictures|Dentsu|Relativity Media|Bluegrass Films,2/9/12,992,6.2,2012,80728263.9149409,197619185.784227
1.01404,123076205,85000000,208076205,Safe House,Daniel Espinosa,115,Mystery,Universal Pictures|Dentsu|Relativity Media|Bluegrass Films,2/9/12,992,6.2,2012,80728263.9149409,197619185.784227
0.998625,2000000,45000000,47000000,Savages,Oliver Stone,131,Crime,Ixtlan|Relativity Media|Onda Entertainment,7/6/12,516,6.2,2012,42738492.660851,44637981.2235555
0.998625,2000000,45000000,47000000,Savages,Oliver Stone,131,Drama,Ixtlan|Relativity Media|Onda Entertainment,7/6/12,516,6.2,2012,42738492.660851,44637981.2235555
0.998625,2000000,45000000,47000000,Savages,Oliver Stone,131,Thriller,Ixtlan|Relativity Media|Onda Entertainment,7/6/12,516,6.2,2012,42738492.660851,44637981.2235555
0.99352,-35000000,35000000,0,Get the Gringo,Adrian Grunberg,95,Action,Icon Productions|Airborne Productions,3/15/12,315,6.1,2012,33241049.8473286,0.0
0.99352,-35000000,35000000,0,Get the Gringo,Adrian Grunberg,95,Thriller,Icon Productions|Airborne Productions,3/15/12,315,6.1,2012,33241049.8473286,0.0
0.99352,-35000000,35000000,0,Get the Gringo,Adrian Grunberg,95,Crime,Icon Productions|Airborne Productions,3/15/12,315,6.1,2012,33241049.8473286,0.0
0.99352,-35000000,35000000,0,Get the Gringo,Adrian Grunberg,95,Drama,Icon Productions|Airborne Productions,3/15/12,315,6.1,2012,33241049.8473286,0.0
0.988109,2563661,3730500,6294161,The Sweeney,Nick Love,112,Action,Vertigo Films|Exponential Films|Embargo Films,9/11/12,64,5.7,2012,3543021.04158455,5977843.41566033
0.988109,2563661,3730500,6294161,The Sweeney,Nick Love,112,Drama,Vertigo Films|Exponential Films|Embargo Films,9/11/12,64,5.7,2012,3543021.04158455,5977843.41566033
0.988109,2563661,3730500,6294161,The Sweeney,Nick Love,112,Crime,Vertigo Films|Exponential Films|Embargo Films,9/11/12,64,5.7,2012,3543021.04158455,5977843.41566033
0.984256,0,0,0,The First Time,Jon Kasdan,95,Drama,Destination Films|Samuel Goldwyn Films,10/19/12,439,7.1,2012,0.0,0.0
0.984256,0,0,0,The First Time,Jon Kasdan,95,Comedy,Destination Films|Samuel Goldwyn Films,10/19/12,439,7.1,2012,0.0,0.0
0.984256,0,0,0,The First Time,Jon Kasdan,95,Romance,Destination Films|Samuel Goldwyn Films,10/19/12,439,7.1,2012,0.0,0.0
0.974459,130772375,31000000,161772375,Flight,Robert Zemeckis,138,Drama,Paramount Pictures|Parkes/MacDonald Productions|ImageMovers,11/2/12,1824,6.4,2012,29442072.7219196,153642388.037021
0.95865,4221189,42000000,46221189,Man on a Ledge,Asger Leth,102,Action,Summit Entertainment|Di Bonaventura Picture,1/13/12,590,6.2,2012,39889259.8167943,43898309.9300513
0.95865,4221189,42000000,46221189,Man on a Ledge,Asger Leth,102,Thriller,Summit Entertainment|Di Bonaventura Picture,1/13/12,590,6.2,2012,39889259.8167943,43898309.9300513
0.95865,4221189,42000000,46221189,Man on a Ledge,Asger Leth,102,Crime,Summit Entertainment|Di Bonaventura Picture,1/13/12,590,6.2,2012,39889259.8167943,43898309.9300513
0.958518,4422261,15000000,19422261,Seven Psychopaths,Martin McDonagh,110,Comedy,Blueprint Pictures|CBS Films|British Film Institute (BFI)|Film4,9/7/12,773,6.6,2012,14246164.2202836,18446181.3156807
0.958518,4422261,15000000,19422261,Seven Psychopaths,Martin McDonagh,110,Crime,Blueprint Pictures|CBS Films|British Film Institute (BFI)|Film4,9/7/12,773,6.6,2012,14246164.2202836,18446181.3156807
0.958518,4422261,15000000,19422261,Seven Psychopaths,Martin McDonagh,110,Thriller,Blueprint Pictures|CBS Films|British Film Institute (BFI)|Film4,9/7/12,773,6.6,2012,14246164.2202836,18446181.3156807
0.953111,-15280785,40000000,24719215,Big Miracle,Ken Kwapis,107,Adventure,Universal Pictures|Anonymous Content|Working Title Films,2/2/12,109,6.5,2012,37989771.2540898,23476933.0857666
0.953111,-15280785,40000000,24719215,Big Miracle,Ken Kwapis,107,Drama,Universal Pictures|Anonymous Content|Working Title Films,2/2/12,109,6.5,2012,37989771.2540898,23476933.0857666
0.953111,-15280785,40000000,24719215,Big Miracle,Ken Kwapis,107,Romance,Universal Pictures|Anonymous Content|Working Title Films,2/2/12,109,6.5,2012,37989771.2540898,23476933.0857666
0.948869,-696739,9000000,8303261,Bel Ami,Nick Ormerod|Declan Donnellan,102,Drama,Rai Cinema|Redwave Films|Protagonist Pictures,3/9/12,93,5.1,2012,8547698.53217021,7885974.65132513
0.929163,0,0,0,Wrong Turn 5: Bloodlines,Declan O'Brien,91,Horror,Summit Entertainment|20th Century Fox Home Entertainment|Constantin Film Produktion,10/23/12,109,4.9,2012,0.0,0.0
0.929163,0,0,0,Wrong Turn 5: Bloodlines,Declan O'Brien,91,Thriller,Summit Entertainment|20th Century Fox Home Entertainment|Constantin Film Produktion,10/23/12,109,4.9,2012,0.0,0.0
0.913638,-5968919,6000000,31081,Maniac,Franck Khalfoun,89,Horror,La Petite Reine|Studio 37|Canal+|CinÃ©+,12/26/12,189,5.8,2012,5698465.68811347,29519.0020087091
0.913638,-5968919,6000000,31081,Maniac,Franck Khalfoun,89,Crime,La Petite Reine|Studio 37|Canal+|CinÃ©+,12/26/12,189,5.8,2012,5698465.68811347,29519.0020087091
0.913638,-5968919,6000000,31081,Maniac,Franck Khalfoun,89,Mystery,La Petite Reine|Studio 37|Canal+|CinÃ©+,12/26/12,189,5.8,2012,5698465.68811347,29519.0020087091
0.913638,-5968919,6000000,31081,Maniac,Franck Khalfoun,89,Thriller,La Petite Reine|Studio 37|Canal+|CinÃ©+,12/26/12,189,5.8,2012,5698465.68811347,29519.0020087091
0.903283,-6571952,10000000,3428048,Disconnect,Henry Alex Rubin,115,Drama,Lionsgate|Liddell Entertainment|LD Entertainment|Wonderful Films PLC|Exclusive Media Group,9/11/12,302,6.7,2012,9497442.81352245,3255768.984201
0.903283,-6571952,10000000,3428048,Disconnect,Henry Alex Rubin,115,Thriller,Lionsgate|Liddell Entertainment|LD Entertainment|Wonderful Films PLC|Exclusive Media Group,9/11/12,302,6.7,2012,9497442.81352245,3255768.984201
0.901943,-3565222,16000000,12434778,People Like Us,Alex Kurtzman,114,Drama,DreamWorks SKG|Touchstone Pictures,6/29/12,124,6.6,2012,15195908.5016359,11809859.2953847
0.892471999999999,3493728,5000000,8493728,Piranha 3DD,John Gulager,83,Horror,Dimension Films|Mark Canton Productions|Intellectual Properties Worldwide,5/11/12,176,4.2,2012,4748721.40676122,8066869.59536144
0.892471999999999,3493728,5000000,8493728,Piranha 3DD,John Gulager,83,Thriller,Dimension Films|Mark Canton Productions|Intellectual Properties Worldwide,5/11/12,176,4.2,2012,4748721.40676122,8066869.59536144
0.892471999999999,3493728,5000000,8493728,Piranha 3DD,John Gulager,83,Comedy,Dimension Films|Mark Canton Productions|Intellectual Properties Worldwide,5/11/12,176,4.2,2012,4748721.40676122,8066869.59536144
0.885627,23570541,0,23570541,Hitchcock,Sacha Gervasi,98,Drama,Fox Searchlight Pictures|Ingenious Media|Dune Entertainment|Cold Spring Pictures|The Montecito Picture Company,11/22/12,335,6.2,2012,0.0,22385986.5231286
0.862841,71446075,14000000,85446075,The Possession,Ole Bornedal,92,Horror,Ghost House Pictures|North Box Productions,8/30/12,283,5.8,2012,13296419.9389314,81151921.0952451
0.862841,71446075,14000000,85446075,The Possession,Ole Bornedal,92,Thriller,Ghost House Pictures|North Box Productions,8/30/12,283,5.8,2012,13296419.9389314,81151921.0952451
0.843148999999999,32302796,20000000,52302796,Silent Hill: Revelation 3D,Michael J. Bassett,94,Thriller,Davis-Films|Konami Corporation Ltd.,10/10/12,262,5.1,2012,18994885.6270449,49674281.3997331
0.843148999999999,32302796,20000000,52302796,Silent Hill: Revelation 3D,Michael J. Bassett,94,Horror,Davis-Films|Konami Corporation Ltd.,10/10/12,262,5.1,2012,18994885.6270449,49674281.3997331
0.843148999999999,32302796,20000000,52302796,Silent Hill: Revelation 3D,Michael J. Bassett,94,Mystery,Davis-Films|Konami Corporation Ltd.,10/10/12,262,5.1,2012,18994885.6270449,49674281.3997331
0.836457,22930465,15000000,37930465,Killing Them Softly,Andrew Dominik,97,Crime,Plan B Entertainment|1984 Private Defense Contractors|Annapurna Pictures|Inferno Entertainment|Chockstone Pictures,9/20/12,480,5.7,2012,14246164.2202836,36024242.2227815
0.836457,22930465,15000000,37930465,Killing Them Softly,Andrew Dominik,97,Thriller,Plan B Entertainment|1984 Private Defense Contractors|Annapurna Pictures|Inferno Entertainment|Chockstone Pictures,9/20/12,480,5.7,2012,14246164.2202836,36024242.2227815
0.828573,-3136417,20000000,16863583,The Cold Light of Day,Mabrouk El Mechri,93,Action,Summit Entertainment|Intrepid Pictures|Film Rites|Galavis Film|Picture Machine,4/4/12,193,4.8,2012,18994885.6270449,16016091.5173589
0.828573,-3136417,20000000,16863583,The Cold Light of Day,Mabrouk El Mechri,93,Thriller,Summit Entertainment|Intrepid Pictures|Film Rites|Galavis Film|Picture Machine,4/4/12,193,4.8,2012,18994885.6270449,16016091.5173589
0.824694,0,0,0,Biohazard: Damnation,Makoto Kamiya,100,Animation,Digital Frontier|Sony Pictures Entertainment|Capcom Company,9/25/12,96,6.2,2012,0.0,0.0
0.821987999999999,23485056,12000000,35485056,Arbitrage,Nicholas Jarecki,100,Drama,Lionsgate|Artina Films|Lucky Monkey Pictures|Green Room Films|Treehouse Pictures,9/14/12,184,5.9,2012,11396931.3762269,33701729.0094642
0.821987999999999,23485056,12000000,35485056,Arbitrage,Nicholas Jarecki,100,Thriller,Lionsgate|Artina Films|Lucky Monkey Pictures|Green Room Films|Treehouse Pictures,9/14/12,184,5.9,2012,11396931.3762269,33701729.0094642
0.819110999999999,-18030807,20000000,1969193,The Iceman,Ariel Vromen,105,Thriller,Bleiberg Entertainment|Millennium Films,9/1/12,218,6.4,2012,18994885.6270449,1870229.79062887
0.819110999999999,-18030807,20000000,1969193,The Iceman,Ariel Vromen,105,Crime,Bleiberg Entertainment|Millennium Films,9/1/12,218,6.4,2012,18994885.6270449,1870229.79062887
0.819110999999999,-18030807,20000000,1969193,The Iceman,Ariel Vromen,105,Drama,Bleiberg Entertainment|Millennium Films,9/1/12,218,6.4,2012,18994885.6270449,1870229.79062887
0.802985,104907746,0,104907746,The Campaign,Jay Roach,85,Comedy,Everyman Pictures|Gary Sanchez Productions|Warner Bros.|Location Gourmet,8/9/12,351,5.5,2012,0.0,99635531.8330539
0.800033,0,0,0,Now Is Good,Ol Parker,103,Drama,Goldcrest Pictures,5/25/12,246,7.4,2012,0.0,0.0
0.800033,0,0,0,Now Is Good,Ol Parker,103,Romance,Goldcrest Pictures,5/25/12,246,7.4,2012,0.0,0.0
0.799589999999999,-20193217,65000000,44806783,Red Dawn,Dan Bradley,93,War,Contrafilm|FilmDistrict,11/21/12,404,5.3,2012,61733378.2878959,42554985.920041
0.799589999999999,-20193217,65000000,44806783,Red Dawn,Dan Bradley,93,Action,Contrafilm|FilmDistrict,11/21/12,404,5.3,2012,61733378.2878959,42554985.920041
0.799589999999999,-20193217,65000000,44806783,Red Dawn,Dan Bradley,93,Thriller,Contrafilm|FilmDistrict,11/21/12,404,5.3,2012,61733378.2878959,42554985.920041
0.799589999999999,-20193217,65000000,44806783,Red Dawn,Dan Bradley,93,Science Fiction,Contrafilm|FilmDistrict,11/21/12,404,5.3,2012,61733378.2878959,42554985.920041
0.79128,-448826,14000000,13551174,Red Lights,Rodrigo CortÃ©s,119,Thriller,First Generation Films|Antena 3 Films|TelevisiÃ³ de Catalunya TV3|Canal+ EspaÃ±a|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),3/2/12,206,6.1,2012,13296419.9389314,12870150.0121092
0.784114,24819301,30000000,54819301,The Three Stooges,Bobby Farrelly|Peter Farrelly,92,Comedy,Wessler Entertainment,4/13/12,82,4.9,2012,28492328.4405673,52064317.6324774
0.777868999999999,84281051,30000000,114281051,Hope Springs,David Frankel,100,Drama,Columbia Pictures|Mandate Pictures|Escape Artists|Management 360|Metro-Goldwyn-Mayer (MGM),8/7/12,192,5.6,2012,28492328.4405673,108537774.654174
0.777868999999999,84281051,30000000,114281051,Hope Springs,David Frankel,100,Comedy,Columbia Pictures|Mandate Pictures|Escape Artists|Management 360|Metro-Goldwyn-Mayer (MGM),8/7/12,192,5.6,2012,28492328.4405673,108537774.654174
0.777868999999999,84281051,30000000,114281051,Hope Springs,David Frankel,100,Romance,Columbia Pictures|Mandate Pictures|Escape Artists|Management 360|Metro-Goldwyn-Mayer (MGM),8/7/12,192,5.6,2012,28492328.4405673,108537774.654174
0.772595,0,0,0,Cleanskin,Hadi Hajaig,108,Drama,UK Film Studio,3/8/12,68,5.1,2012,0.0,0.0
0.772595,0,0,0,Cleanskin,Hadi Hajaig,108,Thriller,UK Film Studio,3/8/12,68,5.1,2012,0.0,0.0
0.772595,0,0,0,Cleanskin,Hadi Hajaig,108,Crime,UK Film Studio,3/8/12,68,5.1,2012,0.0,0.0
0.769618999999999,587615,0,587615,To the Wonder,Terrence Malick,112,Drama,Metropolitan Filmexport,9/2/12,90,5.6,2012,0.0,558083.9858868
0.769618999999999,587615,0,587615,To the Wonder,Terrence Malick,112,Romance,Metropolitan Filmexport,9/2/12,90,5.6,2012,0.0,558083.9858868
0.767413,608545,15000000,15608545,The Man with the Iron Fists,RZA,96,Action,Arcade Pictures|Iron Fists,11/2/12,244,5.1,2012,14246164.2202836,14824126.3539791
0.758614,6483963,0,6483963,Goon,Michael Dowse,92,Comedy,Don Carmody Productions|Caramel Films,1/6/12,184,6.3,2012,0.0,6158106.77974955
0.755999999999999,0,0,0,Home Alone: The Holiday Heist,Peter Hewitt,87,Comedy,Original Pictures|Fox Television Studios|Manitoba Film and Video Production Tax Credit,11/25/12,29,5.2,2012,0.0,0.0
0.755999999999999,0,0,0,Home Alone: The Holiday Heist,Peter Hewitt,87,Crime,Original Pictures|Fox Television Studios|Manitoba Film and Video Production Tax Credit,11/25/12,29,5.2,2012,0.0,0.0
0.755999999999999,0,0,0,Home Alone: The Holiday Heist,Peter Hewitt,87,Family,Original Pictures|Fox Television Studios|Manitoba Film and Video Production Tax Credit,11/25/12,29,5.2,2012,0.0,0.0
0.743538,89237,0,89237,Byzantium,Neil Jordan,118,Drama,Irish Film Board|Lipsync Productions|Number 9 Films|Demarest Films|Parallel Film Productions,9/9/12,171,5.7,2012,0.0,84752.3304350303
0.743538,89237,0,89237,Byzantium,Neil Jordan,118,Fantasy,Irish Film Board|Lipsync Productions|Number 9 Films|Demarest Films|Parallel Film Productions,9/9/12,171,5.7,2012,0.0,84752.3304350303
0.743538,89237,0,89237,Byzantium,Neil Jordan,118,Thriller,Irish Film Board|Lipsync Productions|Number 9 Films|Demarest Films|Parallel Film Productions,9/9/12,171,5.7,2012,0.0,84752.3304350303
0.736973,-17955723,40000000,22044277,A Thousand Words,Brian Robbins,91,Drama,Paramount Pictures|DreamWorks SKG|Saturn Films|Varsity Pictures,3/7/12,230,5.8,2012,37989771.2540898,20936426.0172948
0.736973,-17955723,40000000,22044277,A Thousand Words,Brian Robbins,91,Comedy,Paramount Pictures|DreamWorks SKG|Saturn Films|Varsity Pictures,3/7/12,230,5.8,2012,37989771.2540898,20936426.0172948
0.728625,0,0,0,Blue Lagoon: The Awakening,Jake Newsome,85,Drama,Storyline Entertainment|PeaceOut Productions|Sony Pictures Television|Silver Screen Pictures,6/16/12,126,6.1,2012,0.0,0.0
0.728625,0,0,0,Blue Lagoon: The Awakening,Jake Newsome,85,Adventure,Storyline Entertainment|PeaceOut Productions|Sony Pictures Television|Silver Screen Pictures,6/16/12,126,6.1,2012,0.0,0.0
0.728625,0,0,0,Blue Lagoon: The Awakening,Jake Newsome,85,Romance,Storyline Entertainment|PeaceOut Productions|Sony Pictures Television|Silver Screen Pictures,6/16/12,126,6.1,2012,0.0,0.0
0.728259,-30000000,30000000,0,Passion,Brian De Palma,100,Thriller,France 2 CinÃ©ma|Integral Film|Canal+|SBS Productions,9/7/12,86,4.9,2012,28492328.4405673,0.0
0.728259,-30000000,30000000,0,Passion,Brian De Palma,100,Drama,France 2 CinÃ©ma|Integral Film|Canal+|SBS Productions,9/7/12,86,4.9,2012,28492328.4405673,0.0
0.728259,-30000000,30000000,0,Passion,Brian De Palma,100,Crime,France 2 CinÃ©ma|Integral Film|Canal+|SBS Productions,9/7/12,86,4.9,2012,28492328.4405673,0.0
0.728259,-30000000,30000000,0,Passion,Brian De Palma,100,Mystery,France 2 CinÃ©ma|Integral Film|Canal+|SBS Productions,9/7/12,86,4.9,2012,28492328.4405673,0.0
0.723256999999999,-4000000,4000000,0,The Baytown Outlaws,Barry Battles,98,Action,State Street Pictures|Lleju Productions,8/27/12,56,5.5,2012,3798977.12540898,0.0
0.723256999999999,-4000000,4000000,0,The Baytown Outlaws,Barry Battles,98,Comedy,State Street Pictures|Lleju Productions,8/27/12,56,5.5,2012,3798977.12540898,0.0
0.723256999999999,-4000000,4000000,0,The Baytown Outlaws,Barry Battles,98,Crime,State Street Pictures|Lleju Productions,8/27/12,56,5.5,2012,3798977.12540898,0.0
0.7202,0,0,0,Trouble with the Curve,Robert Lorenz,111,Drama,Malpaso Productions|Warner Bros.,9/21/12,238,6.7,2012,0.0,0.0
0.7202,0,0,0,Trouble with the Curve,Robert Lorenz,111,Romance,Malpaso Productions|Warner Bros.,9/21/12,238,6.7,2012,0.0,0.0
0.714232,56244881,17000000,73244881,To Rome with Love,Woody Allen,111,Romance,Gravier Productions|Medusa Film|Mediapro|Perdido Productions,4/20/12,298,5.5,2012,16145652.7829881,69563906.8680757
0.714232,56244881,17000000,73244881,To Rome with Love,Woody Allen,111,Comedy,Gravier Productions|Medusa Film|Mediapro|Perdido Productions,4/20/12,298,5.5,2012,16145652.7829881,69563906.8680757
0.70817,18112929,0,18112929,Chernobyl Diaries,Bradley Parker,88,Horror,Alcon Entertainment|FilmNation Entertainment|Oren Peli / Brian Witten Pictures,5/24/12,289,4.8,2012,0.0,17202650.7362892
0.70817,18112929,0,18112929,Chernobyl Diaries,Bradley Parker,88,Thriller,Alcon Entertainment|FilmNation Entertainment|Oren Peli / Brian Witten Pictures,5/24/12,289,4.8,2012,0.0,17202650.7362892
0.704291,-2496997,2500000,3003,About Cherry,Stephen Elliott,102,Drama,Gordon Bijelonic / Datari Turner Films|Enderby Entertainment,2/14/12,58,4.4,2012,2374360.70338061,2852.08207690079
0.701851,1065881,0,1065881,Thanks for Sharing,Stuart Blumberg,112,Comedy,Olympus Pictures|Class 5 Films,9/7/12,112,5.6,2012,0.0,1012314.38435201
