popularity,profit_adj,profit,budget,revenue,original_title,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_or_loss
1.40558799999999,-17782462.877341107,-15926068,87000000,71073932,xXx: State of the Union,Lee Tamahori,101,Action|Crime|Adventure,Original Film|Columbia Pictures Corporation|Revolution Studios,4/27/05,292,4.8,2005,97141006.1999409,79358543.3225998,loss
1.351718,15691132.0198753,14053061,25000000,39053061,The Sisterhood of the Traveling Pants,Ken Kwapis,119,Drama|Comedy,DiNovi Pictures|Alcon Entertainment|Alloy Entertainment,6/1/05,195,6.3,2005,27914082.2413623,43605214.2612376,profit
1.330824,411126999.806723,368207520,110000000,478207520,Mr. & Mrs. Smith,Doug Liman,120,Action|Comedy|Drama|Thriller,20th Century Fox|Weed Road Pictures|Dutch Oven|New Regency Productions|Summit Entertainment,6/7/05,1750,6.5,2005,122821961.861994,533948961.668717,profit
1.316576,3522026.94646849,3154346,0,3154346,Hooligans,Lexi Alexander,109,Drama|Crime,Odd Lot Entertainment,9/9/05,384,7.0,2005,0.0,3522026.94646849,profit
1.310993,75256438.299326,67400065,75000000,142400065,The Legend of Zorro,Martin Campbell,129,Action|Adventure|Drama|Western,Amblin Entertainment|Columbia Pictures Corporation,10/24/05,592,5.8,2005,83742246.724087,158998685.023413,profit
1.274645,-19955336.3518505,-17872105,42000000,24127895,Lord of War,Andrew Niccol,122,Crime|Drama|Thriller,Saturn Films|Ascendant Pictures|Endgame Entertainment|Entertainment Manufacturing Company|Rising Star,9/16/05,822,6.9,2005,46895658.1654887,26940321.8136382,loss
1.273393,-757587.0754673034,-678499,65000000,64321501,Zathura: A Space Adventure,Jon Favreau,101,Family|Fantasy|Science Fiction|Adventure,Columbia Pictures Corporation|Teitler Film|Michael De Luca Productions|Radar Pictures,11/6/05,389,5.9,2005,72576613.8275421,71819026.7520748,loss
1.270018,15276334.340585105,13681566,43000000,56681566,Elektra,Rob Bowman,97,Action,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Marvel Enterprises,1/13/05,329,5.0,2005,48012221.4551432,63288555.7957283,profit
1.266058,180270860.389057,161451538,0,161451538,The Ring Two,Hideo Nakata,110,Drama|Horror|Thriller,DreamWorks SKG|BenderSpink|Parkes+MacDonald Image Nation,3/17/05,279,5.2,2005,0.0,180270860.389057,profit
1.265401,86193171.2552393,77195061,40000000,117195061,Corpse Bride,Tim Burton|Mike Johnson,77,Romance|Fantasy|Animation|Music,Tim Burton Animation Company|Will Vinton Studios|Warner Bros.|Tim Burton Productions|Laika Entertainment,9/9/05,1022,7.0,2005,44662531.5861797,130855702.841419,profit
1.212451,181388868.5116082,162452832,30000000,192452832,The Curse of the Were-Rabbit,Steve Box|Nick Park,85,Adventure|Animation|Comedy|Family,Aardman Animations|DreamWorks Animation,9/4/05,373,6.6,2005,33496898.6896348,214885767.201243,profit
1.210683,21140520.271597296,18933562,70000000,88933562,Rumor Has It...,Rob Reiner,97,Comedy,Village Roadshow Pictures|Section Eight|Spring Creek Productions|Warner Bros.,12/23/05,181,5.2,2005,78159430.2758145,99299950.5474118,profit
1.203532,-2456439.23723988,-2200000,2200000,0,Lie with Me,Cl̩ment Virgo,93,Drama,Conquering Lion Pictures|Optix Digital Pictures,9/10/05,36,5.0,2005,2456439.23723988,0.0,loss
1.200307,-8791568.1159993,-7873775,29000000,21126225,The Jacket,John Maybury,103,Drama|Mystery|Thriller|Fantasy,Section Eight|Mandalay Pictures|VIP 3 Medienfonds|2929 Productions|Rising Star,3/4/05,219,6.6,2005,32380335.3999803,23588767.283981,loss
1.148377,27791258.0463735,24889998,72000000,96889998,Jarhead,Sam Mendes,125,Drama|War,Universal Pictures|Neal Street Productions|Red Wagon Entertainment|Motion Picture KAPPA Produktionsgesellschaft,11/4/05,448,6.4,2005,80392556.8551235,108183814.901497,profit
1.14217099999999,0.0,0,0,0,The Descent,Neil Marshall,99,Adventure|Horror,Celador Films|Path̩|Northmen Productions,7/8/05,551,6.8,2005,0.0,0.0,at cost
1.110148,-145751.70557830483,-130536,39000000,38869464,Serenity,Joss Whedon,119,Science Fiction|Action|Adventure|Thriller,Universal Pictures|Barry Mendel Productions,8/25/05,814,7.3,2005,43545968.2965252,43400216.5909469,loss
1.107734,166284291.75218102,148925093,4000000,152925093,Saw II,Darren Lynn Bousman,92,Horror,Lions Gate Films|Got Films|Twisted Pictures|Evolution Entertainment|Saw 2 Productions,10/28/05,617,6.2,2005,4466253.15861797,170750544.910799,profit
1.102836,50082811.0329404,44854431,58000000,102854431,Just Like Heaven,Mark Waters,95,Comedy|Fantasy|Romance,DreamWorks SKG|MacDonald/Parkes Productions,9/16/05,304,6.5,2005,64760670.7999606,114843481.832901,profit
1.094959,17867250.22730431,16002004,50000000,66002004,Herbie Fully Loaded,Angela Robinson,101,Comedy|Family|Adventure|Fantasy|Romance,Walt Disney Pictures|Robert Simonds Productions,6/18/05,294,5.2,2005,55828164.4827247,73695414.710029,profit
1.08379,-5543860.671659701,-4965111,57000000,52034889,Elizabethtown,Cameron Crowe,123,Comedy|Drama|Romance,Paramount Pictures|Cruise/Wagner Productions|Vinyl Films|KMP Film Invest,9/3/05,192,6.0,2005,63644107.5103061,58100246.8386464,loss
1.08107999999999,0.0,0,0,0,Lilo & Stitch 2: Stitch has a Glitch,Michael LaBash|Anthony Leondis,68,Animation|Comedy|Family,Walt Disney Pictures,1/29/05,133,6.4,2005,0.0,0.0,at cost
1.075427,52896821.8477488,47374674,45000000,92374674,Four Brothers,John Singleton,109,Action|Crime,Paramount Pictures|Di Bonaventura Pictures,8/11/05,379,6.6,2005,50245348.0344522,103142169.882201,profit
1.056592,84611975.83355074,75778934,4800000,80578934,Hostel,Eli Roth,94,Horror,International Production Company|Raw Nerve|Next Entertainment|Hostel LLC,1/6/05,448,5.7,2005,5359503.79034157,89971479.6238923,profit
1.05364,876667.4337456003,785148,15000000,15785148,Kiss Kiss Bang Bang,Shane Black,103,Action|Comedy|Crime|Mystery,Silver Pictures|Warner Bros.,2/12/05,527,7.1,2005,16748449.3448174,17625116.778563,profit
1.053307,22934110.595369607,20539911,88000000,108539911,Cinderella Man,Ron Howard,144,Romance|Drama|History,Miramax Films|Imagine Entertainment|Universal Pictures|Parkway Pictures (I)|Touchstone Pictures,6/2/05,370,7.0,2005,98257569.4895954,121191680.084965,profit
1.051177,78501516.2371192,70306374,15000000,85306374,Match Point,Woody Allen,124,Drama|Thriller|Crime|Romance,DreamWorks,5/12/05,620,7.1,2005,16748449.3448174,95249965.5819366,profit
1.048193,40256335.0172224,36053787,15000000,51053787,Hoodwinked!,Cory Edwards|Todd Edwards|Tony Leech,80,Animation|Comedy|Family,The Weinstein Company|Kanbar Entertainment|Blue Yonder Films,12/16/05,288,6.0,2005,16748449.3448174,57004784.3620398,profit
1.045798,109026621.4369207,97644820,25000000,122644820,Hide and Seek,John Polson,101,Horror|Mystery|Thriller,Twentieth Century Fox Film Corporation|Fox 2000 Pictures|Josephson Entertainment|MBC Beteiligungs Filmproduktion,1/27/05,240,6.2,2005,27914082.2413623,136940703.678283,profit
1.014707,51837755.98469511,46426169,85000000,131426169,Bewitched,Nora Ephron,102,Comedy|Fantasy|Romance,Columbia Pictures Corporation|Red Wagon Entertainment|Bewitched,6/21/05,262,4.9,2005,94907879.6206319,146745635.605327,profit
1.013787,92757248.0868525,83073883,0,83073883,In Her Shoes,Curtis Hanson,130,Comedy|Drama|Romance,Fox 2000 Pictures|Deuce Three Productions|Scott Free Productions,10/7/05,272,5.9,2005,0.0,92757248.0868525,profit
1.01068,-11165632.8965449,-10000000,10000000,0,American Pie Presents: Band Camp,Steve Rash,94,Comedy,Rogue Pictures,10/30/05,307,5.2,2005,11165632.8965449,0.0,loss
1.001465,-4480410.064567499,-4012679,60000000,55987321,Doom,Andrzej Bartkowiak,100,Action|Adventure|Science Fiction|Thriller|Horror,Di Bonaventura Pictures|John Wells Productions|Reaper Productions|Stillking Films|Babelsberg Film,10/20/05,321,4.9,2005,66993797.3792696,62513387.3147021,loss
0.985164,56740963.9045235,50817508,0,50817508,Just Friends,Roger Kumble,96,Comedy|Romance,Cinerenta Medienbeteiligungs KG|Cinezeta|BenderSpink|Inferno Distribution|Infinity Media,11/23/05,248,5.7,2005,0.0,56740963.9045235,profit
0.982784,77245891.6891174,69181830,60000000,129181830,Cheaper by the Dozen 2,Adam Shankman,94,Adventure|Comedy|Family,Twentieth Century Fox Film Corporation,12/21/05,285,5.8,2005,66993797.3792696,144239689.068387,profit
0.956847,22835178.621653996,20451307,30000000,50451307,Fever Pitch,Bobby Farrelly|Peter Farrelly,103,Comedy|Drama|Romance,Fox 2000 Pictures|Wildgaze Films|Alan Greenspan Productions|Mars Media Beteiligungs|Flower Films (II),4/6/05,112,5.7,2005,33496898.6896348,56332077.3112888,profit
0.94817,31716329.726945497,28405313,30000000,58405313,Must Love Dogs,Gary David Goldberg,98,Comedy|Romance,Warner Bros. Pictures,7/21/05,80,6.0,2005,33496898.6896348,65213228.4165803,profit
0.918476,-13917591.82309432,-12464669,20000000,7535331,Proof,John Madden,100,Drama|Mystery,Miramax Films|Endgame Entertainment|Hart-Sharp Entertainment,9/5/05,88,6.1,2005,22331265.7930898,8413673.96999548,loss
0.906223,92613256.08501852,82944923,80000000,162944923,The Interpreter,Sydney Pollack,128,Action,Universal Pictures|StudioCanal|Mirage Enterprises|Working Title Films|Misher Films,4/4/05,197,6.2,2005,89325063.1723595,181938319.257378,profit
0.899944,19334708.0460556,17316267,88000000,105316267,The Brothers Grimm,Terry Gilliam,118,Adventure|Fantasy|Action|Comedy|Thriller,The Weinstein Company|Summit Entertainment|Atlas Entertainment|Mosaic Media Group|Reforma Films,8/25/05,451,5.4,2005,98257569.4895954,117592277.535651,profit
0.893879,-12708406.258873198,-11381716,30000000,18618284,An Unfinished Life,Lasse Hallstr̦m,108,Drama,Miramax Films|Revolution Studios|Persistent Entertainment|Initial Entertainment Group (IEG)|The Ladd Company,9/9/05,82,6.9,2005,33496898.6896348,20788492.4307616,loss
0.887848,28968927.495181195,25944725,52000000,77944725,Hostage,Florent-Emilio Siri,113,Mystery|Drama|Thriller|Crime,Miramax Films|Cheyenne Enterprises|Yari Film Group|Stratus Film Co.|Syndicate Films International,3/9/05,280,6.0,2005,58061291.0620336,87030218.5572148,profit
0.885834,67891152.4976453,60803676,50000000,110803676,The Dukes of Hazzard,Jay Chandrasekhar,104,Action|Adventure|Comedy,Village Roadshow Pictures|Gerber Pictures|Warner Bros.|WV Films III,8/5/05,185,5.2,2005,55828164.4827247,123719316.98037,profit
0.869394,67394544.2261225,60358911,70000000,130358911,Munich,Steven Spielberg,164,Drama|Action|History|Thriller,DreamWorks SKG|Universal Pictures|Amblin Entertainment|Peninsula Films|Alliance Atlantis Communications,12/22/05,382,6.7,2005,78159430.2758145,145553974.501937,profit
0.857834,139812111.42899668,125216468,19000000,144216468,The Exorcism of Emily Rose,Scott Derrickson,122,Crime|Drama|Horror|Thriller,Lakeshore Entertainment|Firm Films|Screen Gems,9/9/05,323,6.2,2005,21214702.5034353,161026813.932432,profit
0.852969,20425860.58836409,18293509,6500000,24793509,Thank You for Smoking,Jason Reitman,92,Comedy|Drama,Fox Searchlight Pictures|Room 9 Entertainment,9/5/05,341,7.1,2005,7257661.38275421,27683521.9711183,profit
0.839023,446797.2666083984,400154,22000000,22400154,Deuce Bigalow: European Gigolo,Mike Bigelow,83,Comedy,Columbia Pictures Corporation|Out of the Blue... Entertainment|Happy Madison Productions,8/6/05,118,4.8,2005,24564392.3723988,25011189.6390072,profit
0.835676,49128784.744797304,44000000,50000000,94000000,Syriana,Stephen Gaghan,128,Drama|Thriller,Section Eight|Warner Bros.|Participant Media|FilmWorks|4M,11/23/05,245,6.0,2005,55828164.4827247,104956949.227522,profit
0.832054,-93791316.3309774,-84000000,84000000,0,Son of the Mask,Lawrence Guterman,94,Fantasy|Comedy|Family|Adventure,New Line Cinema|Path̩ Distribution,2/18/05,169,3.9,2005,93791316.3309774,0.0,loss
0.82677,39614633.8124618,35479076,22000000,57479076,Derailed,Mikael H̴fstr̦m,108,Drama|Thriller,Miramax Films|Di Bonaventura Pictures|Patalex V Productions Limited,11/11/05,173,6.2,2005,24564392.3723988,64179026.1848606,profit
0.826568,-8827877.637615599,-7906294,50000000,42093706,Oliver Twist,Roman Polanski,130,Crime|Drama|Family,R.P. Productions|ETIC Films|Runteam III Ltd.,9/23/05,143,6.6,2005,55828164.4827247,47000286.8451091,loss
0.824869,54683483.89630981,48974818,43000000,91974818,The Skeleton Key,Iain Softley,104,Drama|Horror|Mystery|Thriller,Universal Pictures|MFPV Film|Double Feature Films|ShadowCatcher Entertainment|Daniel Bobker Productions,7/29/05,289,6.3,2005,48012221.4551432,102695705.351453,profit
0.79295,-13387271.156166645,-11989711,12000000,10289,Chaos,Tony Giglio,106,Drama|Action|Crime,Current Entertainment|Epsilon Motion Pictures|Pierce-Williams|Zero Gravity Management|M̦bius Entertainment,1/17/05,162,6.3,2005,13398759.4758539,11488.319687255,loss
0.786786,71206056.9538832,63772522,30000000,93772522,Racing Stripes,Frederik Du Chau,102,Comedy,Alcon Entertainment,1/6/05,80,5.1,2005,33496898.6896348,104702955.643518,profit
0.784909,53148412.587553844,47600000,7000000,54600000,"Good Night, and Good Luck.",George Clooney,93,Drama|History,Warner Independent Pictures (WIP)|Section Eight Productions,9/16/05,154,6.4,2005,7815943.02758145,60964355.6151353,profit
0.775677,52109792.114897,46669806,30000000,76669806,Coach Carter,Thomas Carter,136,Drama,Paramount Pictures|MTV Films|Tollin/Robbins Productions,1/14/05,272,7.3,2005,33496898.6896348,85606690.8045318,profit
0.773901,32090952.3425107,28740827,32000000,60740827,A History of Violence,David Cronenberg,96,Drama|Thriller|Crime,New Line Cinema|DC Comics|BenderSpink,9/23/05,403,6.7,2005,35730025.2689438,67820977.6114545,profit
0.773231,99426757.5236547,89047131,19000000,108047131,The Amityville Horror,Andrew Douglas,90,Horror|Thriller|Drama,Platinum Dunes|Dimension Films|Metro-Goldwyn-Mayer (MGM)|Radar Pictures,4/15/05,293,6.0,2005,21214702.5034353,120641460.02709,profit
0.767076,113918611.24537799,102026112,100000000,202026112,Fun with Dick and Jane,Dean Parisot,90,Comedy,Imagine Entertainment|Columbia Pictures Corporation|JC 23 Entertainment,12/21/05,363,5.9,2005,111656328.965449,225574940.210827,profit
0.743639,6555469.245213203,5871113,45000000,50871113,Unleashed,Louis Leterrier,103,Action|Crime,Canal Plus|Current Entertainment|Clubdeal|TF1 Films Production|EuropaCorp,2/2/05,279,6.5,2005,50245348.0344522,56800817.2796654,profit
0.738384,-31477020.0667638,-28190986,45000000,16809014,Rebound,Steve Carr,103,Comedy|Family,Twentieth Century Fox Film Corporation|Robert Simonds Productions|Runteldat Entertainment,7/1/05,52,5.5,2005,50245348.0344522,18768327.9676884,loss
0.737768,37869235.476833396,33915888,35000000,68915888,Guess Who,Kevin Rodney Sullivan,105,Comedy|Romance,Columbia Pictures|Regency Enterprises|3 Arts Entertainment|Tall Trees Productions,3/25/05,139,5.4,2005,39079715.1379072,76948950.6147406,profit
0.733587,20539965.54062369,18395702,169000,18564702,Keeping Mum,Niall Johnson,103,Comedy,Summit Entertainment,12/2/05,73,6.5,2005,188699.195951609,20728664.7365753,profit
0.726858,-4994935.8271996975,-4473491,35000000,30526509,Two for the Money,D.J. Caruso,122,Comedy|Crime|Drama|Thriller,Universal Pictures|Morgan Creek Productions,10/7/05,78,5.9,2005,39079715.1379072,34084779.3107075,loss
0.722961,4429448.99946439,3967038,2000000,5967038,Harsh Times,David Ayer,120,Crime|Drama|Thriller|Action,The Weinstein Company,9/11/05,85,6.0,2005,2233126.57930898,6662575.57877337,profit
0.719502,188015076.5074749,168387299,55000000,223387299,Flightplan,Robert Schwentke,98,Thriller|Drama|Mystery,Imagine Entertainment|Touchstone Pictures,9/22/05,427,6.0,2005,61410980.9309971,249426057.438472,profit
0.718616,5911610.840177,5294470,30000000,35294470,Assault on Precinct 13,Jean-Fran̤ois Richet,109,Thriller,Rogue Pictures|Why Not Productions|Liaison Films|Biscayne Pictures,1/19/05,160,5.9,2005,33496898.6896348,39408509.5298118,profit
0.709751,0.0,0,0,0,The Perfect Man,Mark Rosman,100,Comedy|Drama|Family|Romance,Universal Pictures,6/17/05,118,5.7,2005,0.0,0.0,at cost
0.709235,39908317.871723205,35742101,10000000,45742101,Broken Flowers,Jim Jarmusch,105,Comedy|Drama|Mystery|Romance,Bac Films|Focus Features|Five Roses,5/17/05,182,6.7,2005,11165632.8965449,51073950.7682681,profit
0.707056,-8393457.475073,-7517225,20000000,12482775,The Weather Man,Gore Verbinski,101,Comedy|Drama,Paramount Pictures|Escape Artists|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,10/20/05,147,5.7,2005,22331265.7930898,13937808.3180168,loss
0.700854,0.0,0,0,0,Revolver,Guy Ritchie,115,Drama|Thriller|Crime|Mystery,Destination Films|Isle of Man Film|Revolver Pictures Co.|Toff Guy Films|Canal+,9/11/05,234,6.2,2005,0.0,0.0,at cost
0.699883,29882190.29074521,26762648,1000000,27762648,Wolf Creek,Greg McLean,99,Horror|Thriller,Australian Film Finance Corporation|South Australian Film Corporation|403 Productions|True Crime Channel,1/1/05,126,5.8,2005,1116563.28965449,30998753.5803997,profit
0.694404,35473887.8834236,31770602,15000000,46770602,Land of the Dead,George A. Romero,93,Horror,Universal Pictures|Atmosphere Entertainment MM|Romero-Grunwald Productions|Exception Wild Bunch,6/24/05,171,5.8,2005,16748449.3448174,52222337.228241,profit
0.685198,0.0,0,0,0,Miss Congeniality 2: Armed and Fabulous,John Pasquin,115,Action|Comedy,Village Roadshow Pictures|Castle Rock Entertainment|Fortis Films,3/11/05,248,5.3,2005,0.0,0.0,at cost
0.681346,735338.435357629,658573,0,658573,Feast,John Gulager,95,Action|Comedy|Horror,Neo Art & Logic|Dimension Films|Maloof Motion Pictures,10/14/05,63,5.8,2005,0.0,735338.435357629,profit
0.681157,176907040.41166317,158438883,28000000,186438883,Walk the Line,James Mangold,136,Drama|Music|Romance,Tree Line Films|Konrad Pictures|Catfish Productions|Fox 2000 Pictures|Mars Media Beteiligungs,9/13/05,415,7.0,2005,31263772.1103258,208170812.521989,profit
0.67686,0.0,0,0,0,The Family Stone,Thomas Bezucha,103,Comedy|Drama|Romance,Fox 2000 Pictures,12/14/05,164,6.2,2005,0.0,0.0,at cost
0.665701,14388837.359493002,12886719,30000000,42886719,A Lot Like Love,Nigel Cole,107,Comedy,Mile High Productions|Kevin Messick Productions|Touchstone Pictures|Beacon Pictures,4/22/05,192,6.5,2005,33496898.6896348,47885736.0491278,profit
0.664688,7193490.257371195,6442528,40000000,46442528,Get Rich or Die Tryin',Jim Sheridan,117,Drama,Paramount Pictures|MTV Films|Cent Productions Inc.,11/9/05,121,6.5,2005,44662531.5861797,51856021.8435509,profit
0.663860999999999,12360839.0883796,11070433,45000000,56070433,Kicking & Screaming,Jesse Dylan,95,Romance|Comedy|Family,Universal Pictures,5/13/05,102,5.8,2005,50245348.0344522,62606187.1228318,profit
0.663397999999999,-3498193.903050814,-3133001,4000000,866999,MirrorMask,Dave McKean,101,Adventure|Fantasy|Drama|Science Fiction|Family,Destination Films,1/25/05,44,6.5,2005,4466253.15861797,968059.255567156,loss
0.661616,-17535737.0037895,-15705099,35000000,19294901,Cursed,Wes Craven,97,Horror|Comedy,Craven-Maddalena Films|Outerbanks Entertainment|Dimension Films|Kalis Productions GmbH & Co. Zweite KG,2/24/05,75,5.0,2005,39079715.1379072,21543978.1341177,loss
0.661473,-46513646.13407268,-41657868,50000000,8342132,Stay,Marc Forster,99,Mystery|Thriller|Drama,20th Century Fox|Regency Enterprises,9/24/05,162,6.4,2005,55828164.4827247,9314518.34865202,loss
0.643145,2953858.1337114014,2645491,25000000,27645491,Ice Princess,Tim Fywell,98,Comedy,Walt Disney Pictures|Bridget Johnson Films|Skate Away Productions,3/17/05,96,5.8,2005,27914082.2413623,30867940.3750737,profit
0.636922,120946769.7433225,108320568,82000000,190320568,The Longest Yard,Peter Segal,113,Comedy|Drama,Paramount Pictures|Columbia Pictures Corporation|MTV Films|Happy Madison Productions|Callahan Filmworks,5/19/05,443,6.2,2005,91558189.7516685,212504959.494991,profit
0.635843,17460470.58899712,15637690,3000000,18637690,Waiting...,Rob McKittrick,94,Comedy,L.I.F.T. Production|Eden Rock Media,10/7/05,108,6.0,2005,3349689.86896348,20810160.4579606,profit
0.635481,73602359.2089052,65918663,32000000,97918663,Are We There Yet?,Brian Levant,95,Comedy|Family|Adventure|Romance,Columbia Pictures|Revolution Studios|Cube Vision,1/20/05,135,5.4,2005,35730025.2689438,109332384.477849,profit
0.6269,-82637251.03011335,-74010360,80000000,5989640,A Sound of Thunder,Peter Hyams,110,Thriller|Science Fiction|Adventure|Action,Epsilon Motion Pictures|Franchise Pictures|Baldwin Entertainment Group|Dante Entertainment|Crusader Entertainment,5/15/05,58,4.8,2005,89325063.1723595,6687812.14224614,loss
0.622677,0.0,0,0,0,London,Hunter Richards,92,Drama|Action|Romance,Destination Films|Silver Nitrate Films|National Film and Television School (NFTS)|LHR Productions Inc.,2/10/05,52,5.7,2005,0.0,0.0,at cost
0.613793,-10049069.6068904,-9000000,9000000,0,Three,Stewart Raffill,95,Horror|Adventure|Drama|Thriller,Thema Production,1/1/05,16,4.4,2005,10049069.6068904,0.0,loss
0.608364,31488683.686887596,28201432,18000000,46201432,The Fog,Rupert Wainwright,100,Horror|Thriller,Revolution Studios|Debra Hill Productions,10/14/05,85,4.2,2005,20098139.2137808,51586822.9006684,profit
0.606286,-64835544.18447441,-58067057,135000000,76932943,Stealth,Rob Cohen,121,Action,Laura Ziskin Productions|Original Film|Columbia Pictures Corporation|Phoenix Pictures|AFG Talons Productions,7/28/05,195,5.0,2005,150736044.103356,85900499.9188816,loss
0.600522,35925466.2740383,32175038,15000000,47175038,The Wedding Date,Clare Kilner,88,Comedy|Romance,Universal Pictures|26 Films,2/4/05,133,6.2,2005,16748449.3448174,52673915.6188557,profit
0.592368999999999,-25228278.57316159,-22594580,25000000,2405420,BloodRayne,Uwe Boll,95,Action|Adventure|Fantasy|Horror,Boll KG,10/22/05,62,3.8,2005,27914082.2413623,2685803.66820071,loss
0.587776,-27914082.2413623,-25000000,25000000,0,The World's Fastest Indian,Roger Donaldson,127,Drama,New Zealand Film Commission|2929 Productions|OLC / Rights Entertainment|Tanlay|New Zealand Film Production Fund,10/13/05,76,7.1,2005,27914082.2413623,0.0,loss
0.578189,42085106.017126,37691644,0,37691644,Casanova,Lasse Hallstr̦m,112,Comedy,The Mark Gordon Company|Touchstone Pictures|Power|Gondola Pictures,12/25/05,120,6.2,2005,0.0,42085106.017126,profit
0.571693,-11981298.011524007,-10730514,130000000,119269486,Sahara,Breck Eisner,124,Action|Adventure|Comedy|Drama|Mystery,Paramount Pictures|Bristol Bay Productions|Baldwin Entertainment Group|Desertlands Entertainment|Mace Neufeld Productions,4/6/05,243,5.6,2005,145153227.655084,133171929.64356,loss
0.564298,8147834.766051501,7297244,10000000,17297244,The Matador,Richard Shepard,96,Action|Comedy|Crime|Drama|Thriller,Miramax Films,5/12/05,70,6.0,2005,11165632.8965449,19313467.6625964,profit
0.561685,46990376.229350045,42084830,7000000,49084830,Capote,Bennett Miller,114,Crime|Drama,Sony Pictures Classics|Cooper's Town Productions|Eagle Vision Inc.|Manitoba Film and Video Production Tax Credit|Province of British Columbia Production Services Tax Credit,9/30/05,202,6.7,2005,7815943.02758145,54806319.2569315,profit
0.558258,-17331177.026308298,-15521894,35000000,19478106,Valiant,Gary Chapman,76,Animation|Family|Adventure,Vanguard Films|Scanbox,3/25/05,138,5.3,2005,39079715.1379072,21748538.1115989,loss
0.55197,64165174.1006892,57466670,25000000,82466670,The Constant Gardener,Fernando Meirelles,129,Drama|Mystery|Thriller,Studio Babelsberg|Epsilon Motion Pictures|UK Film Council|Scion Films|Focus Features,8/31/05,206,6.7,2005,27914082.2413623,92079256.3420515,profit
0.548181,2742090.74019548,2455831,0,2455831,Imagine Me & You,Ol Parker,93,Drama|Comedy|Romance,BBC Films|Filmstiftung Nordrhein-Westfalen|X-Filme Creative Pool|Ealing Studios|Fragile Films,2/1/05,97,6.7,2005,0.0,2742090.74019548,profit
0.548165999999999,6780005.656509629,6072209,950000,7022209,Hard Candy,David Slade,103,Drama|Thriller,Vulcan Productions Inc.,1/14/05,353,6.8,2005,1060735.12517176,7840740.78168139,profit
0.543159,32119194.6943592,28766121,40000000,68766121,House of Wax,Jaume Collet-Serra,113,Horror,Village Roadshow Pictures|Dark Castle Entertainment|Warner Bros.,5/6/05,334,5.3,2005,44662531.5861797,76781726.2805389,profit
0.538043,-77973520.2549606,-69833498,80000000,10166502,The Great Raid,John Dahl,132,Action|Adventure|Drama|History|War,Miramax Films|Lawrence Bender Productions|Marty Katz Productions,8/12/05,53,6.5,2005,89325063.1723595,11351542.9173989,loss
0.534781,-30209175.850120597,-27055498,50000000,22944502,Domino,Tony Scott,127,Action|Crime,New Line Cinema|Davis-Films|Metropolitan Filmexport|Scott Free Productions|Domino 17521,9/22/05,277,6.1,2005,55828164.4827247,25618988.6326041,loss
0.527458,0.0,0,0,0,The Batman vs Dracula,Michael Goguen,83,Fantasy|Animation|Horror|Action|Thriller,DC Comics,10/18/05,28,6.0,2005,0.0,0.0,at cost
0.516803,0.0,0,0,0,The Sandlot 2,David M. Evans,97,Comedy|Family,Twentieth Century Fox Home Entertainment|David Evans Pictures,5/3/05,20,5.1,2005,0.0,0.0,at cost
0.511084,12674500.6980195,11351350,25000000,36351350,Beauty Shop,Bille Woodruff,105,Comedy|Romance,Metro-Goldwyn-Mayer (MGM),6/2/05,73,5.1,2005,27914082.2413623,40588582.9393818,profit
0.510683,13825690.8484127,12382362,0,12382362,The Man,Les Mayfield,83,Action|Comedy|Crime,New Line Cinema,9/8/05,77,5.2,2005,0.0,13825690.8484127,profit
0.509128999999999,21690320.501676306,19425966,50000000,69425966,The Adventures of Sharkboy and Lavagirl,Robert Rodriguez,92,Adventure|Fantasy|Action|Family,Columbia Pictures Corporation|Dimension Films,6/10/05,148,4.3,2005,55828164.4827247,77518484.984401,profit
0.506240999999999,0.0,0,0,0,Tarzan II,Brian Smith,72,Adventure|Animation|Family,Walt Disney Pictures,6/13/05,119,5.9,2005,0.0,0.0,at cost
0.500883,-10684196.487001602,-9568823,25000000,15431177,The Greatest Game Ever Played,Bill Paxton,120,Drama|Family,Walt Disney Pictures,9/30/05,64,7.0,2005,27914082.2413623,17229885.7543607,loss
0.499926,1248228.43277055,1117920,0,1117920,Little Manhattan,Mark Levin,84,Comedy,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Pariah,9/30/05,100,7.0,2005,0.0,1248228.43277055,profit
0.499629,0.0,0,0,0,Edison,David J. Burke,99,Drama|Thriller,VIP 3 Medienfonds|Millennium Films|Emmett/Furla Films,7/29/05,50,5.6,2005,0.0,0.0,at cost
0.498926,-3907971.51379072,-3500000,3500000,0,Urban Legends: Bloody Mary,Mary Lambert,93,Horror|Thriller,Columbia Pictures Television,7/19/05,27,5.0,2005,3907971.51379072,0.0,loss
0.484314,-3309327.2226058003,-2963851,15000000,12036149,The Three Burials of Melquiades Estrada,Tommy Lee Jones,121,Adventure|Crime|Drama|Mystery|Western,The Javelina Film Company|EuropaCorp,11/17/05,75,6.7,2005,16748449.3448174,13439122.1222116,loss
0.481416,-14515322.7655084,-13000000,13000000,0,7 Seconds,Simon Fellows,96,Action|Crime|Thriller,Andrew Stevens Entertainment,6/28/05,26,4.3,2005,14515322.7655084,0.0,loss
